league,season,team,age,Playing Time_born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
INT-World Cup,2223,Japan,590,43883,64,44,4290,47.6,5,4,9,5,0,0,6,0,5.2,5.2,3.5,8.4,56,119,118,2.41,1.3900000000000001,3.8000000000000003,2.41,3.8000000000000003,3.11,1.95,5.05,3.11,5.05
INT-World Cup,2223,Korea Republic,574,41875,60,44,3960,44.0,5,3,8,5,0,0,6,0,4.5,4.5,3.3,8.0,42,181,177,5.15,1.15,6.3,5.15,6.3,2.32,1.41,3.75,2.32,3.75
INT-World Cup,2223,Mexico,581,41869,45,33,2970,33.0,2,1,3,2,0,0,7,0,3.3000000000000003,3.3000000000000003,2.7,5.9,52,121,120,0.95,0.33,1.28,0.95,1.28,3.1,1.15,4.23,3.1,4.23
INT-World Cup,2223,Morocco,646,49892,112,77,7259,80.6,6,4,10,6,0,0,9,1,6.7,6.7,4.6,11.3,103,170,165,2.28,1.06,3.34,2.28,3.34,4.17,1.66,5.81,4.17,5.81
INT-World Cup,2223,Netherlands,547,41906,78,55,5279,58.5,10,8,18,10,0,0,12,1,5.2,5.2,2.8,7.8,82,193,192,4.77,2.59,7.359999999999999,4.77,7.359999999999999,2.23,0.9,3.1399999999999997,2.23,3.1399999999999997
INT-World Cup,2223,Poland,569,41887,59,44,3960,43.9,3,1,4,2,1,2,7,0,4.5,2.9,1.8,4.8,41,84,82,0.77,0.25,1.02,0.52,0.77,1.55,2.26,3.8,1.12,3.37
INT-World Cup,2223,Portugal,623,47892,80,55,4950,55.1,12,10,22,10,2,2,6,0,7.7,6.1000000000000005,5.2,11.7,109,221,221,6.25,3.24,9.49,5.68,8.93,3.5100000000000002,2.44,5.9399999999999995,3.06,5.49
INT-World Cup,2223,Qatar,552,39873,44,33,2970,33.1,1,1,2,1,0,0,7,0,1.4000000000000001,1.4000000000000001,1.0,2.4,52,71,71,1.43,0.52,1.95,1.43,1.95,0.82,0.52,1.34,0.82,1.34
INT-World Cup,2223,Saudi Arabia,624,45870,47,33,2970,33.0,3,2,5,3,0,1,14,0,3.4000000000000004,2.2,1.3,3.5999999999999996,47,101,98,1.07,22.84,23.91,1.07,23.91,1.95,16.099999999999998,18.06,1.2,17.31
INT-World Cup,2223,Senegal,516,39914,61,44,3960,44.0,5,2,7,4,1,1,7,0,4.4,3.6,2.3,6.0,65,111,111,2.67,0.99,3.66,2.41,3.4,1.94,0.99,2.94,1.73,2.73
INT-World Cup,2223,Serbia,587,43886,48,33,2970,33.1,5,4,9,5,0,0,11,0,3.5,3.5,2.8,6.4,62,105,104,2.5999999999999996,1.56,4.16,2.5999999999999996,4.16,2.4,1.78,4.16,2.4,4.16
INT-World Cup,2223,Spain,536,41917,64,44,4290,47.5,9,5,14,8,1,1,2,0,5.9,5.1,4.2,9.4,93,270,269,4.23,2.09,6.3100000000000005,3.81,5.890000000000001,3.05,1.6800000000000002,4.75,2.7300000000000004,4.42
INT-World Cup,2223,Switzerland,640,47875,63,44,3960,44.1,5,4,9,5,0,0,9,0,5.5,5.5,3.5,9.2,81,160,160,1.48,1.3900000000000001,2.88,1.48,2.88,4.470000000000001,1.63,6.1,4.470000000000001,6.1
INT-World Cup,2223,Tunisia,564,41888,45,33,2970,32.9,1,1,2,1,0,0,5,0,2.2,2.2,1.7,4.3,28,122,121,1.08,0.37,1.4500000000000002,1.08,1.4500000000000002,1.57,1.36,2.92,1.57,2.92
INT-World Cup,2223,United States,482,39943,63,44,3960,43.9,3,3,6,3,0,0,5,0,4.1000000000000005,4.1000000000000005,3.5,7.7,106,173,171,1.23,0.8699999999999999,2.1,1.23,2.1,1.5799999999999998,1.3800000000000001,2.99,1.5799999999999998,2.99
INT-World Cup,2223,Uruguay,525,37883,47,33,2970,33.0,2,1,3,2,0,0,8,0,4.0,4.0,2.7,6.8,36,116,113,1.67,0.62,2.29,1.67,2.29,2.59,1.57,4.14,2.59,4.14
INT-World Cup,2223,Wales,469,35917,46,33,2965,32.8,1,0,1,0,1,1,5,1,2.6,1.8,1.8,3.9,27,85,85,0.4,0.0,0.4,0.0,0.0,1.49,0.8400000000000001,2.34,1.18,2.02
ITA-Serie A,1920,Atalanta,743,0,552,418,37551,417.3,96,68,164,89,7,10,80,2,85.1,77.2,59.3,136.5,978,1867,1854,7.970000000000001,4.65,12.59,7.5,12.110000000000001,7.72,8.17,15.87,6.86,15.02
ITA-Serie A,1920,Bologna,761,0,554,418,37477,416.4,48,31,79,43,5,6,109,7,57.8,53.0,41.8,94.5,799,1672,1649,2.96,2.26,5.21,2.65,4.9,3.53,2.9,6.44,3.27,6.16
ITA-Serie A,1920,Brescia,805,0,539,418,37410,415.7,34,22,56,30,4,4,95,6,44.699999999999996,41.6,28.7,70.6,537,1241,1231,1.9300000000000002,0.97,2.9,1.73,2.69,3.52,1.94,5.5,3.36,5.34
ITA-Serie A,1920,Cagliari,857,0,547,418,37474,416.3,50,34,84,46,4,6,108,6,42.2,37.4,32.300000000000004,69.7,662,1288,1278,4.63,3.3499999999999996,7.99,4.52,7.87,3.44,2.12,5.53,3.31,5.4
ITA-Serie A,1920,Fiorentina,789,0,547,418,37521,417.0,48,30,78,39,9,11,105,5,54.699999999999996,46.0,34.5,80.60000000000001,857,1446,1432,2.72,1.6199999999999999,4.36,2.42,4.04,4.83,2.33,7.13,4.53,6.85
ITA-Serie A,1920,Genoa,879,0,553,418,37469,416.3,46,28,74,35,11,16,107,8,49.4,36.7,28.0,64.3,583,1280,1269,3.05,2.0700000000000003,5.15,2.31,4.41,4.16,2.14,6.28,3.31,5.44
ITA-Serie A,1920,Hellas Verona,745,0,546,418,37385,415.7,45,27,72,37,8,9,87,7,51.300000000000004,44.5,34.6,79.2,728,1575,1554,3.5900000000000003,1.4200000000000002,5.010000000000001,2.4,3.8200000000000003,4.29,1.94,6.2299999999999995,3.3,5.23
ITA-Serie A,1920,Inter,764,0,552,418,37559,417.2,80,57,137,70,10,11,104,5,70.7,62.0,44.3,106.3,797,1820,1806,4.39,4.26,8.64,3.59,7.83,4.67,3.74,8.44,4.0,7.78
ITA-Serie A,1920,Juventus,800,0,545,418,37593,417.5,73,47,120,60,13,14,87,3,71.8,60.8,45.800000000000004,106.5,879,1746,1734,3.55,2.48,5.99,3.14,5.58,6.7,2.51,9.19,6.36,8.84
ITA-Serie A,1920,Lazio,688,0,555,418,37588,417.7,77,45,122,62,15,18,99,2,68.8,54.6,42.6,97.3,935,1668,1658,3.5100000000000002,2.03,5.54,3.08,5.11,3.69,2.2800000000000002,5.97,3.25,5.52
ITA-Serie A,1920,Lecce,801,0,538,418,37497,416.6,52,30,82,41,11,15,98,5,56.4,44.5,32.7,77.3,752,1356,1349,3.0500000000000003,2.28,5.33,2.61,4.9,3.58,2.18,5.74,3.07,5.2299999999999995
ITA-Serie A,1920,Milan,787,0,546,418,37567,417.5,60,38,98,52,8,9,96,6,64.1,57.0,46.2,103.2,816,1717,1702,3.34,2.24,5.58,2.9,5.14,4.2700000000000005,3.02,7.28,3.8600000000000003,6.88
ITA-Serie A,1920,Napoli,662,0,553,418,37617,418.1,60,45,105,55,5,5,73,2,62.6,58.7,46.800000000000004,105.60000000000001,979,2024,2008,3.9699999999999998,2.42,6.39,3.81,6.2299999999999995,4.02,3.0,7.0200000000000005,3.9,6.89
ITA-Serie A,1920,Parma,696,0,554,418,37614,417.9,53,38,91,49,4,6,81,1,48.6,43.9,34.1,78.1,673,1227,1210,3.17,2.32,5.48,2.89,5.2,3.09,1.92,5.01,2.75,4.68
ITA-Serie A,1920,Roma,798,0,549,418,37453,416.1,73,47,120,61,12,14,111,7,74.5,63.400000000000006,49.0,112.3,944,1651,1638,4.4399999999999995,3.19,7.62,3.72,6.8999999999999995,5.25,3.14,8.36,4.64,7.77
ITA-Serie A,1920,SPAL,877,0,547,418,37498,417.0,27,17,44,22,5,7,98,4,41.0,35.5,26.3,62.4,696,1236,1225,1.6099999999999999,0.99,2.6,1.46,2.45,3.29,2.13,5.43,3.12,5.26
ITA-Serie A,1920,Sampdoria,778,0,545,418,37451,416.1,48,25,73,39,9,12,111,7,50.9,41.3,31.200000000000003,72.4,613,1369,1358,4.35,1.98,6.3100000000000005,3.91,5.89,4.7,2.61,7.3,3.88,6.48
ITA-Serie A,1920,Sassuolo,758,0,556,418,37507,416.7,69,49,118,64,5,6,99,3,54.3,49.7,39.699999999999996,89.3,902,1590,1575,4.390000000000001,2.66,7.0600000000000005,4.15,6.83,3.67,2.69,6.33,3.46,6.14
ITA-Serie A,1920,Torino,691,0,536,418,37467,416.1,44,29,73,37,7,8,96,7,46.2,40.0,30.6,70.6,843,1220,1202,2.93,1.58,4.5,2.72,4.29,2.46,11.76,14.23,2.2600000000000002,14.030000000000001
ITA-Serie A,1920,Udinese,623,0,542,418,37465,416.4,37,26,63,37,0,0,77,3,42.5,42.5,34.1,76.7,709,1274,1261,1.67,1.48,3.15,1.67,3.15,2.14,1.95,4.11,2.14,4.11
ITA-Serie A,2021,Atalanta,757,0,594,418,37528,417.1,90,65,155,84,6,7,67,3,75.8,70.3,55.8,126.2,874,2077,2056,5.7299999999999995,3.48,9.22,5.41,8.89,4.95,3.68,8.63,4.64,8.33
ITA-Serie A,2021,Benevento,782,0,596,418,37557,417.0,40,26,66,35,5,7,95,5,41.0,35.300000000000004,27.8,63.6,512,1096,1083,2.75,2.35,5.1,2.29,4.63,2.79,2.06,4.86,2.36,4.43
ITA-Serie A,2021,Bologna,885,0,590,418,37470,416.4,49,38,87,46,3,4,82,4,57.5,53.9,39.8,93.5,707,1516,1495,2.65,6.78,9.42,2.5,9.27,3.88,3.2800000000000002,7.17,3.61,6.92
ITA-Serie A,2021,Cagliari,815,0,581,418,37572,417.4,43,30,73,39,4,5,77,3,48.1,44.3,34.5,78.89999999999999,589,1228,1217,2.52,2.1,4.62,2.41,4.51,3.7399999999999998,2.58,6.31,3.63,6.2
ITA-Serie A,2021,Crotone,813,0,556,418,37465,416.1,44,27,71,35,9,9,89,4,41.0,33.9,24.2,58.2,582,1217,1206,1.82,1.3,3.11,1.54,2.83,2.1,1.9100000000000001,4.01,1.87,3.79
ITA-Serie A,2021,Fiorentina,791,0,576,418,37527,417.0,44,31,75,38,6,6,86,5,45.3,40.6,31.7,72.3,637,1353,1345,2.08,1.8,3.91,1.8900000000000001,3.72,2.5,1.9300000000000002,4.4,2.36,4.25
ITA-Serie A,2021,Genoa,893,0,598,418,37611,417.8,46,32,78,42,4,4,87,2,39.4,36.2,26.8,62.9,523,1165,1155,2.82,3.63,6.44,2.57,6.19,2.77,2.55,5.3,2.57,5.109999999999999
ITA-Serie A,2021,Hellas Verona,782,0,588,418,37619,418.0,38,30,68,35,3,3,91,1,46.1,43.8,33.699999999999996,77.7,599,1490,1474,2.2800000000000002,1.34,3.6100000000000003,2.1100000000000003,3.45,4.21,1.74,5.94,4.08,5.8100000000000005
ITA-Serie A,2021,Inter,703,0,580,418,37614,417.9,84,62,146,76,8,9,61,2,75.9,68.6,53.0,121.8,766,1707,1695,4.65,3.27,7.94,4.390000000000001,7.68,4.44,2.98,7.4399999999999995,4.17,7.18
ITA-Serie A,2021,Juventus,774,0,564,418,37450,416.3,76,59,135,68,8,10,80,6,77.3,69.4,56.0,125.7,949,1768,1756,3.27,2.97,6.24,3.0,5.96,4.39,9.709999999999999,14.09,4.11,13.83
ITA-Serie A,2021,Lazio,809,0,607,418,37591,417.8,59,40,99,53,6,10,107,5,59.0,51.0,39.7,90.7,785,1688,1677,2.7600000000000002,2.05,4.82,2.5,4.55,3.02,1.98,5.02,2.69,4.7
ITA-Serie A,2021,Milan,702,0,574,418,37513,416.6,72,47,119,57,15,20,83,4,72.7,57.099999999999994,44.1,101.3,784,1483,1474,3.75,2.32,6.09,3.23,5.57,4.9,2.65,7.529999999999999,4.32,6.95
ITA-Serie A,2021,Napoli,664,0,587,418,37565,417.1,83,56,139,76,7,8,75,3,69.0,62.7,47.5,109.89999999999999,884,1703,1699,4.02,2.7,6.7,3.8,6.48,3.68,2.83,6.5,3.48,6.3
ITA-Serie A,2021,Parma,1070,0,585,418,37605,417.9,39,26,65,34,5,5,91,1,43.0,39.1,30.7,69.7,607,1319,1306,2.45,2.04,4.49,2.26,4.29,4.71,3.25,7.890000000000001,4.5600000000000005,7.74
ITA-Serie A,2021,Roma,788,0,571,418,37562,417.2,67,51,118,60,7,8,91,3,66.1,59.7,48.5,108.2,863,1583,1571,3.49,10.58,14.05,3.2,13.77,3.5700000000000003,3.46,7.01,3.29,6.7299999999999995
ITA-Serie A,2021,Sampdoria,712,0,571,418,37536,417.40000000000003,52,37,89,47,5,6,83,3,46.6,41.9,31.9,74.1,588,1370,1353,3.13,2.6799999999999997,5.8100000000000005,2.8800000000000003,5.55,3.5,2.34,5.8500000000000005,3.2600000000000002,5.61
ITA-Serie A,2021,Sassuolo,725,0,598,418,37486,416.6,61,36,97,48,13,14,78,4,59.4,48.4,34.2,82.5,770,1746,1733,3.06,5.55,8.62,2.53,8.1,3.22,3.61,6.83,2.7800000000000002,6.38
ITA-Serie A,2021,Spezia,890,0,598,418,37469,416.6,52,37,89,48,4,5,100,5,48.4,44.5,31.9,76.5,625,1388,1377,4.18,2.69,6.88,3.99,6.6899999999999995,4.1,2.4,6.51,3.78,6.19
ITA-Serie A,2021,Torino,742,0,565,418,37537,417.2,49,28,77,44,5,6,78,4,50.5,45.800000000000004,32.4,78.7,617,1138,1125,2.83,1.77,4.57,2.65,4.41,3.49,2.63,6.140000000000001,3.3200000000000003,5.970000000000001
ITA-Serie A,2021,Udinese,854,0,564,418,37603,417.6,40,30,70,36,4,4,65,2,47.2,44.0,30.0,74.4,672,1405,1397,3.13,1.99,5.12,3.02,5.0,3.65,2.31,5.96,3.57,5.87
ITA-Serie A,2122,Atalanta,806,0,598,418,37581,417.5,62,48,110,57,5,6,87,2,63.6,59.1,49.0,108.3,796,1858,1848,6.33,2.95,9.3,6.0600000000000005,9.030000000000001,5.72,3.15,8.89,5.41,8.59
ITA-Serie A,2122,Bologna,853,0,589,418,37409,415.4,43,34,77,39,4,5,92,7,45.6,41.800000000000004,33.7,75.3,540,1276,1264,3.08,2.0,5.09,2.91,4.92,3.98,2.98,6.96,3.83,6.8
ITA-Serie A,2122,Cagliari,849,0,575,418,37584,417.7,34,26,60,31,3,4,96,5,40.0,37.0,29.8,67.0,474,1088,1078,1.73,1.8199999999999998,3.55,1.6500000000000001,3.47,5.15,1.67,6.83,5.07,6.75
ITA-Serie A,2122,Empoli,679,0,596,418,37480,416.4,47,27,74,40,7,7,87,5,45.2,39.6,28.8,68.7,658,1477,1465,2.68,1.81,4.48,2.42,4.23,3.85,1.95,5.83,3.65,5.62
ITA-Serie A,2122,Fiorentina,708,0,597,418,37435,416.0,59,33,92,50,9,12,89,8,61.9,52.1,39.2,91.6,755,1584,1567,3.39,2.46,5.86,3.01,5.47,3.81,2.56,6.38,3.33,5.91
ITA-Serie A,2122,Genoa,1013,0,597,418,37519,417.0,26,19,45,20,6,7,92,3,37.5,32.0,26.3,58.5,517,1101,1090,2.19,2.01,4.22,1.8599999999999999,3.89,3.47,2.64,6.12,3.17,5.82
ITA-Serie A,2122,Hellas Verona,783,0,583,418,37493,416.5,63,44,107,56,7,8,100,7,51.2,44.7,34.5,79.0,677,1587,1572,4.61,2.13,6.74,3.9000000000000004,6.0200000000000005,3.7399999999999998,2.35,6.1000000000000005,3.13,5.4799999999999995
ITA-Serie A,2122,Inter,756,0,604,418,37620,418.1,83,57,140,76,7,11,71,0,83.7,75.5,57.8,133.2,782,1778,1768,4.33,3.16,7.47,4.07,7.199999999999999,4.78,4.57,9.34,4.44,9.02
ITA-Serie A,2122,Juventus,821,0,579,418,37609,417.9,56,37,93,51,5,6,77,2,52.8,48.1,36.9,84.9,701,1464,1456,3.24,2.31,5.55,3.02,5.33,5.63,2.43,8.04,5.43,7.84
ITA-Serie A,2122,Lazio,729,0,573,418,37544,417.0,74,48,122,67,7,9,88,5,56.6,49.400000000000006,39.1,88.9,788,1527,1516,3.13,2.39,5.53,2.89,5.3,4.35,1.75,6.09,4.12,5.85
ITA-Serie A,2122,Milan,712,0,591,418,37580,417.4,66,39,105,61,5,8,76,3,60.7,55.1,43.199999999999996,98.1,806,1486,1468,3.98,1.85,5.82,3.78,5.62,3.6500000000000004,2.61,6.279999999999999,3.38,6.0
ITA-Serie A,2122,Napoli,717,0,590,418,37538,416.9,74,46,120,64,10,14,63,2,58.5,47.2,37.6,84.9,827,1665,1658,3.89,2.39,6.28,3.47,5.86,3.07,2.22,5.3,2.6,4.84
ITA-Serie A,2122,Roma,691,0,569,418,37559,417.3,58,31,89,51,7,9,111,7,66.9,59.7,46.7,106.2,733,1587,1572,6.49,2.08,8.56,6.19,8.26,4.0,3.2,7.21,3.7,6.92
ITA-Serie A,2122,Salernitana,1095,0,597,418,37496,416.6,32,19,51,28,4,5,94,5,37.2,33.2,25.2,58.2,528,1031,1021,2.33,1.86,4.15,2.09,3.91,3.79,2.04,5.83,3.3400000000000003,5.390000000000001
ITA-Serie A,2122,Sampdoria,904,0,585,418,37576,417.5,42,29,71,40,2,4,94,4,37.9,34.5,26.400000000000002,60.8,467,1187,1175,2.46,1.6500000000000001,4.1,2.37,4.02,2.2800000000000002,1.96,4.2700000000000005,2.16,4.15
ITA-Serie A,2122,Sassuolo,752,0,583,418,37571,417.1,60,39,99,53,7,7,92,4,56.0,50.4,39.1,90.1,815,1507,1499,2.52,20.330000000000002,22.86,2.29,22.619999999999997,4.76,10.72,15.500000000000002,4.58,15.320000000000002
ITA-Serie A,2122,Spezia,692,0,555,418,37524,416.8,38,25,63,35,3,5,88,4,40.5,36.6,27.9,64.7,511,999,992,2.3200000000000003,2.0300000000000002,4.35,2.17,4.21,2.5,1.82,4.33,2.31,4.12
ITA-Serie A,2122,Torino,778,0,581,418,37546,417.2,43,27,70,37,6,6,89,3,49.800000000000004,45.1,36.3,81.8,628,1320,1302,4.34,1.48,5.79,4.05,5.5,4.63,2.25,6.87,4.4,6.65
ITA-Serie A,2122,Udinese,759,0,573,418,37532,416.8,58,36,94,55,3,4,95,6,53.4,50.2,36.8,87.10000000000001,669,1226,1219,6.28,7.96,14.24,6.11,14.07,5.88,2.98,8.89,5.71,8.72
ITA-Serie A,2122,Venezia,981,0,601,418,37466,416.2,34,23,57,31,3,5,110,9,37.1,33.0,26.6,59.599999999999994,540,1088,1075,1.65,2.23,3.89,1.52,3.77,2.59,2.42,4.99,2.39,4.79
ITA-Serie A,2223,Atalanta,693,0,593,418,37557,417.1,64,42,106,58,6,8,83,3,58.099999999999994,51.6,42.9,94.7,687,1637,1628,3.73,2.9899999999999998,6.75,3.43,6.45,3.3699999999999997,2.95,6.31,3.08,6.02
ITA-Serie A,2223,Bologna,689,0,582,418,37543,416.9,52,41,93,46,6,6,84,3,44.8,40.0,31.7,71.5,564,1366,1358,3.0,3.98,6.98,2.69,6.67,2.75,2.19,4.95,2.5100000000000002,4.71
ITA-Serie A,2223,Cremonese,843,0,603,418,37543,417.3,35,18,53,30,5,7,81,3,39.1,33.7,24.3,58.1,521,1107,1100,2.22,1.28,3.48,1.83,3.09,3.28,2.35,5.62,2.85,5.19
ITA-Serie A,2223,Empoli,781,0,606,418,37491,416.4,35,20,55,33,2,2,88,7,40.2,38.6,27.6,66.0,608,1114,1105,3.79,1.1600000000000001,4.93,3.69,4.83,3.27,1.92,5.2,3.19,5.12
ITA-Serie A,2223,Fiorentina,768,0,606,418,37551,417.1,51,37,88,47,4,6,93,3,56.1,51.699999999999996,40.6,92.3,789,1627,1607,3.0100000000000002,4.88,7.9,2.7600000000000002,7.63,3.96,2.8,6.73,3.7,6.48
ITA-Serie A,2223,Hellas Verona,896,0,602,418,37501,416.6,29,22,51,28,1,1,103,3,36.6,35.8,28.3,64.3,503,1063,1051,2.19,1.4,3.59,2.11,3.51,3.19,2.37,5.5600000000000005,3.13,5.49
ITA-Serie A,2223,Inter,697,0,605,418,37518,416.9,68,50,118,64,4,5,65,3,69.8,65.8,52.4,118.0,668,1624,1613,3.16,2.35,5.51,2.9899999999999998,5.33,3.54,2.9,6.43,3.37,6.25
ITA-Serie A,2223,Juventus,749,0,587,418,37564,417.7,56,41,97,53,3,6,74,6,56.9,51.7,40.2,92.0,673,1394,1389,3.46,2.41,5.88,3.3000000000000003,5.72,4.17,2.62,6.78,3.87,6.470000000000001
ITA-Serie A,2223,Lazio,634,0,567,418,37534,417.2,59,37,96,53,6,8,86,2,51.9,45.5,34.199999999999996,80.1,683,1381,1368,2.9499999999999997,1.4500000000000002,4.39,2.71,4.16,2.95,1.58,4.54,2.71,4.3
ITA-Serie A,2223,Lecce,706,0,602,418,37551,417.4,31,21,52,27,4,6,86,2,36.4,31.7,25.5,57.699999999999996,514,1232,1219,1.45,0.99,2.44,1.27,2.26,2.19,1.75,3.9699999999999998,1.97,3.75
ITA-Serie A,2223,Milan,782,0,601,418,37575,417.6,61,49,110,56,5,5,90,2,59.9,56.0,46.6,102.4,795,1584,1576,3.68,2.32,6.01,2.9,5.22,4.8100000000000005,2.92,7.7,4.22,7.09
ITA-Serie A,2223,Monza,805,0,606,418,37595,417.7,46,31,77,41,5,6,90,4,47.1,42.3,34.2,76.8,709,1362,1350,2.47,3.01,5.48,2.29,5.28,3.29,2.5,5.81,3.01,5.54
ITA-Serie A,2223,Napoli,690,0,599,418,37596,417.8,75,57,132,67,8,10,47,1,66.0,58.099999999999994,47.5,105.5,907,1804,1789,5.109999999999999,4.33,9.450000000000001,4.71,9.03,5.45,2.68,8.12,5.029999999999999,7.71
ITA-Serie A,2223,Roma,745,0,586,418,37513,416.7,50,33,83,43,7,10,82,4,59.4,51.1,39.4,90.4,684,1217,1198,2.99,2.19,5.16,2.66,4.83,3.79,2.9299999999999997,6.74,3.41,6.36
ITA-Serie A,2223,Salernitana,801,0,595,418,37598,417.7,46,34,80,44,2,2,85,4,37.3,35.8,27.1,62.8,519,1089,1076,2.23,1.6600000000000001,3.92,2.16,3.84,2.06,1.63,3.66,2.0100000000000002,3.6
ITA-Serie A,2223,Sampdoria,1019,0,592,418,37529,416.9,23,18,41,22,1,2,108,3,34.9,33.3,24.6,57.4,466,1126,1118,1.59,1.24,2.8200000000000003,1.5,2.73,6.66,2.14,8.8,6.51,8.65
ITA-Serie A,2223,Sassuolo,768,0,593,418,37512,416.7,46,30,76,37,9,10,90,6,52.6,44.7,36.1,80.7,761,1565,1552,4.31,2.75,7.0600000000000005,3.89,6.640000000000001,3.68,2.6,6.26,3.3,5.88
ITA-Serie A,2223,Spezia,833,0,586,418,37551,417.1,29,18,47,25,4,4,103,6,42.6,39.4,29.400000000000002,68.9,553,1163,1156,1.66,0.9199999999999999,2.59,1.47,2.4,3.17,1.8800000000000001,5.07,3.02,4.92
ITA-Serie A,2223,Torino,662,0,582,418,37620,418.0,41,34,75,39,2,2,81,0,42.2,40.6,35.3,76.2,684,1328,1317,2.48,1.63,4.14,2.38,4.03,2.7,2.11,4.8,2.62,4.72
ITA-Serie A,2223,Udinese,737,0,592,418,37569,417.5,46,41,87,45,1,2,88,3,47.7,46.1,38.2,84.39999999999999,646,1354,1344,2.49,2.17,4.66,2.45,4.61,3.0,2.54,5.57,2.95,5.5
ITA-Serie A,2324,Atalanta,755,0,606,418,37619,417.9,72,57,129,67,5,5,76,1,58.9,55.0,44.1,99.4,715,1754,1733,5.61,3.74,9.34,5.42,9.14,3.99,2.94,6.95,3.8400000000000003,6.78
ITA-Serie A,2324,Bologna,674,0,592,418,37588,417.7,52,32,84,48,4,5,85,2,48.800000000000004,44.800000000000004,32.3,76.7,660,1453,1441,3.62,2.04,5.66,3.45,5.49,3.34,2.0,5.35,3.17,5.18
ITA-Serie A,2324,Cagliari,767,0,602,418,37468,416.5,41,30,71,37,4,6,77,4,43.6,39.0,29.3,68.3,529,1109,1097,5.41,1.91,7.3100000000000005,5.1,6.99,3.93,1.96,5.91,3.2,5.18
ITA-Serie A,2324,Empoli,848,0,602,418,37620,418.3,26,19,45,21,5,5,88,1,36.9,33.0,25.9,59.0,524,1056,1049,2.45,1.3,3.72,1.87,3.14,3.29,2.0,5.35,2.85,4.9
ITA-Serie A,2324,Fiorentina,756,0,602,418,37620,418.2,60,41,101,56,4,8,80,0,52.9,46.1,35.7,82.3,621,1656,1640,3.52,2.83,6.38,3.3400000000000003,6.16,3.3,2.38,5.69,3.0,5.38
ITA-Serie A,2324,Frosinone,818,0,595,418,37619,418.1,44,29,73,36,8,10,68,1,46.2,38.2,30.3,68.7,563,1326,1308,2.62,1.93,4.5600000000000005,2.23,4.18,3.37,2.04,5.44,2.98,5.03
ITA-Serie A,2324,Genoa,864,0,578,418,37563,417.5,43,27,70,38,5,6,79,3,36.6,31.7,23.0,54.6,468,1079,1061,3.45,1.33,4.7700000000000005,3.29,4.6,3.67,1.56,5.21,3.5,5.0600000000000005
ITA-Serie A,2324,Hellas Verona,877,0,597,418,37592,417.6,38,29,67,35,3,7,88,6,39.0,32.5,27.1,60.0,539,1122,1108,3.1100000000000003,1.93,5.0,2.95,4.84,3.63,2.1,5.76,3.06,5.2
ITA-Serie A,2324,Inter,743,0,608,418,37619,418.0,87,60,147,74,13,14,46,1,79.6,68.60000000000001,56.2,124.4,720,1620,1603,4.79,5.8100000000000005,10.6,4.26,10.07,4.38,4.1,8.469999999999999,3.91,8.01
ITA-Serie A,2324,Juventus,774,0,591,418,37546,417.3,52,37,89,49,3,5,87,2,57.0,52.800000000000004,40.6,93.5,709,1473,1451,2.57,2.5100000000000002,5.07,2.46,4.95,3.16,2.47,5.65,2.99,5.48
ITA-Serie A,2324,Lazio,600,0,601,418,37567,417.4,46,30,76,42,4,4,101,5,47.2,44.1,33.3,77.0,716,1528,1521,2.57,1.47,4.06,2.35,3.84,2.58,1.73,4.34,2.41,4.17
ITA-Serie A,2324,Lecce,621,0,598,418,37508,416.8,30,23,53,27,3,5,89,5,44.2,40.0,31.2,70.9,638,1183,1171,7.63,13.24,20.87,7.44,20.69,3.71,2.88,6.6,3.5,6.39
ITA-Serie A,2324,Milan,848,0,594,418,37495,416.7,76,56,132,70,6,8,82,8,67.8,61.5,46.4,107.7,899,1569,1557,8.89,2.72,11.58,8.629999999999999,11.31,4.82,2.4,7.2,4.56,6.94
ITA-Serie A,2324,Monza,804,0,607,418,37544,417.3,38,29,67,34,4,5,88,5,40.6,36.699999999999996,28.3,64.3,723,1248,1236,3.17,1.82,4.98,3.06,4.87,3.2,2.97,6.15,3.09,6.04
ITA-Serie A,2324,Napoli,754,0,589,418,37546,417.4,54,36,90,48,6,10,77,5,63.3,54.7,43.1,97.8,802,1758,1745,3.55,1.73,5.25,3.2800000000000002,5.0,4.18,3.0300000000000002,7.2,3.7800000000000002,6.8
ITA-Serie A,2324,Roma,769,0,589,418,37477,416.7,64,44,108,53,11,12,95,3,52.2,42.8,34.5,77.2,682,1469,1462,4.74,2.22,6.94,4.2700000000000005,6.47,3.44,2.71,6.18,3.04,5.78
